"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"223922_x_at"	1.99555908552755e-11	1.85047728644256e-13	-12.930781047246	20.7702181320715	-2.23041176470588	"MS4A6A"	"membrane spanning 4-domains A6A"
"202959_at"	1.99664522698005e-11	1.85513630600067e-13	12.9294549859791	20.767713307741	1.88211764705883	"MUT"	"methylmalonyl-CoA mutase"
"218983_at"	2.0010699206828e-11	1.86290734271156e-13	12.9272507838038	20.7635493110895	2.02917647058824	"C1RL"	"complement C1r subcomponent like"
"210059_s_at"	2.00877438357164e-11	1.87375388316696e-13	-12.9241900084531	20.7577662483352	-2.31447058823529	"MAPK13"	"mitogen-activated protein kinase 13"
"204912_at"	2.01703466639012e-11	1.88514808326539e-13	-12.9209942693703	20.7517270681831	-2.93317647058823	"IL10RA"	"interleukin 10 receptor subunit alpha"
"234941_s_at"	2.02785705988844e-11	1.90093043005688e-13	12.9166004729425	20.743421986241	1.40794117647059	"GPHN"	"gephyrin"
"202842_s_at"	2.02785705988844e-11	1.90268069816693e-13	12.9161155139614	20.7425051926735	1.89094117647059	"DNAJB9"	"DnaJ heat shock protein family (Hsp40) member B9"
"210140_at"	2.04350576687899e-11	1.92110098614687e-13	-12.9110393458724	20.7329073447822	-1.85811764705882	"CST7"	"cystatin F"
"212737_at"	2.08679040916927e-11	1.96560962180553e-13	-12.8989777921877	20.7100902196465	-2.04523529411764	"GM2A"	"GM2 ganglioside activator"
"209140_x_at"	2.09300942069049e-11	1.97529558495893e-13	-12.896390217852	20.7051931261762	-1.65647058823529	"HLA-B"	"major histocompatibility complex, class I, B"
"200081_s_at"	2.11213073562983e-11	1.99899009892402e-13	-12.8901149559184	20.6933138190547	-1.06035294117646	"RPS6"	"ribosomal protein S6"
"231559_at"	2.11213073562983e-11	2.00106761967307e-13	12.8895683999181	20.6922789594606	2.81588235294118	"NNMT"	"nicotinamide N-methyltransferase"
"242827_x_at"	2.1326842315317e-11	2.02444099892995e-13	-12.8834592517041	20.6807095067123	-1.57935294117647	""	""
"212014_x_at"	2.13527282436986e-11	2.03080360068098e-13	-12.8818088135745	20.6775832045094	-1.81047058823529	"CD44"	"CD44 molecule (Indian blood group)"
"235363_at"	2.15231649742385e-11	2.05094996828135e-13	-12.876617802377	20.6677482703461	-1.68747058823529	""	""
"200022_at"	2.1629253578766e-11	2.06501515649123e-13	-12.8730247150113	20.6609390093435	-1.17917647058824	"RPL18"	"ribosomal protein L18"
"211597_s_at"	2.2135151694925e-11	2.11736339029644e-13	-12.8598697108818	20.6359966155605	-2.30211764705882	"HOPX"	"HOP homeobox"
"236533_at"	2.22854457313888e-11	2.13581592377645e-13	-12.8553122773014	20.6273510220946	-1.58217647058823	"ASAP1"	"ArfGAP with SH3 domain, ankyrin repeat and PH domain 1"
"224574_at"	2.27599866842565e-11	2.18545825500405e-13	-12.8432498802591	20.6044570352666	-1.13382352941176	"RNASEK-C17orf49///C17orf49"	"RNASEK-C17orf49 readthrough///chromosome 17 open reading frame 49"
"204490_s_at"	2.29632186451496e-11	2.21111291056411e-13	-12.8371262205691	20.5928283043552	-2.24835294117647	"CD44"	"CD44 molecule (Indian blood group)"
"201850_at"	2.29632186451496e-11	2.21378685438889e-13	-12.8364921740517	20.5916240196913	-2.39976470588235	"CAPG"	"capping actin protein, gelsolin like"
"222997_s_at"	2.29632186451496e-11	2.21757282938071e-13	-12.8355957891322	20.589921382067	-0.914823529411759	"MRPS21"	"mitochondrial ribosomal protein S21"
"221014_s_at"	2.30897201706535e-11	2.234012248793e-13	12.8317216991169	20.5825617069077	1.66741176470588	"RAB33B"	"RAB33B, member RAS oncogene family"
"204118_at"	2.31537491590702e-11	2.24444207669084e-13	-12.829279004215	20.5779204108223	-2.02176470588235	"CD48"	"CD48 molecule"
"202898_at"	2.32935506152812e-11	2.26225429843884e-13	-12.8251342218719	20.570043492006	-2.41282352941176	"SDC3"	"syndecan 3"
"239474_at"	2.33060914740089e-11	2.26773491800142e-13	-12.8238656741289	20.5676323045669	-1.35347058823529	""	""
"220940_at"	2.35375677546107e-11	2.29456307511797e-13	-12.8177011964256	20.555912620556	-2.29305882352941	"ANKRD36B"	"ankyrin repeat domain 36B"
"216092_s_at"	2.36934897820737e-11	2.32065832204944e-13	-12.8117758855352	20.5446436036342	-1.62570588235294	"SLC7A8"	"solute carrier family 7 member 8"
"222593_s_at"	2.36934897820737e-11	2.32224522371153e-13	-12.8114177710443	20.5439623991677	-1.62564705882353	"SPATS2"	"spermatogenesis associated serine rich 2"
"208752_x_at"	2.36934897820737e-11	2.32276369880046e-13	-12.8113008218826	20.5437399356465	-1.31088235294117	"NAP1L1"	"nucleosome assembly protein 1 like 1"
"221588_x_at"	2.37530211634908e-11	2.33294419109183e-13	12.8090098996642	20.5393817776861	3.07929411764707	"ALDH6A1"	"aldehyde dehydrogenase 6 family member A1"
"205758_at"	2.41160154959439e-11	2.37300710321314e-13	-12.8000933593873	20.5224136873221	-2.53629411764706	"CD8A"	"CD8a molecule"
"214042_s_at"	2.43761062280035e-11	2.40305830030067e-13	-12.7935061698075	20.5098725788652	-1.13429411764705	"RPL22"	"ribosomal protein L22"
"217014_s_at"	2.49672754448818e-11	2.46964015903464e-13	12.7792085689396	20.4826350765789	4.26964705882353	"AZGP1P1///AZGP1"	"alpha-2-glycoprotein 1, zinc-binding pseudogene 1///alpha-2-glycoprotein 1, zinc-binding"
"204290_s_at"	2.49672754448818e-11	2.4704702360642e-13	12.7790328348365	20.482300152688	3.21682352941177	"ALDH6A1"	"aldehyde dehydrogenase 6 family member A1"
"229121_at"	2.51125382623249e-11	2.4894368062515e-13	-12.7750339300324	20.4746778745174	-2.38858823529411	"CMKLR1"	"chemerin chemokine-like receptor 1"
"214285_at"	2.53910402952252e-11	2.52168904989617e-13	-12.7683053377436	20.4618484903093	-2.67729411764706	"FABP3"	"fatty acid binding protein 3"
"203528_at"	2.55055842574281e-11	2.53772982826537e-13	-12.7649917531427	20.4555286118247	-1.94558823529411	"SEMA4D"	"semaphorin 4D"
"214768_x_at"	2.57866531664841e-11	2.57041170109444e-13	-12.758306767691	20.4427748103491	-3.35258823529412	"IGKC"	"immunoglobulin kappa constant"
"214459_x_at"	2.58216752136963e-11	2.57862545343908e-13	-12.756640421751	20.4395949232313	-1.44129411764705	"HLA-C"	"major histocompatibility complex, class I, C"
"240145_at"	2.60003104449857e-11	2.60121990185774e-13	-12.7520846554598	20.4308995553469	-1.36605882352941	"DGKH"	"diacylglycerol kinase eta"
"214181_x_at"	2.63643046700436e-11	2.64295465273198e-13	-12.7437756797224	20.4150345796849	-2.38317647058823	"LST1"	"leukocyte specific transcript 1"
"227168_at"	2.63643046700436e-11	2.64727997509903e-13	-12.742922284713	20.4134046839793	-1.1595294117647	"MIAT"	"myocardial infarction associated transcript (non-protein coding)"
"221601_s_at"	2.65578974575138e-11	2.67157633317468e-13	-12.738155075818	20.4042982955599	-1.34088235294118	"FCMR"	"Fc fragment of IgM receptor"
"213007_at"	2.67014723060349e-11	2.69090283321906e-13	-12.7343947609257	20.3971134761967	-1.81517647058823	"FANCI"	"Fanconi anemia complementation group I"
"1555434_a_at"	2.68529004999142e-11	2.71107472811205e-13	12.7304994892567	20.3896691081321	1.83182352941177	"SLC39A14"	"solute carrier family 39 member 14"
"206336_at"	2.71395980146148e-11	2.74498357605523e-13	-12.724018288622	20.3772788887287	-3.54464705882352	"CXCL6"	"C-X-C motif chemokine ligand 6"
"214687_x_at"	2.71458900202841e-11	2.75058492386601e-13	-12.722955604188	20.375246883275	-1.55747058823528	"ALDOA"	"aldolase, fructose-bisphosphate A"
"212341_at"	2.77299600213422e-11	2.81483819146683e-13	12.7109223926956	20.3522287261137	1.00858823529412	"YIPF6"	"Yip1 domain family member 6"
"235458_at"	2.77798449951971e-11	2.8249828655381e-13	-12.7090483927405	20.3486425017343	-2.9225294117647	"HAVCR2"	"hepatitis A virus cellular receptor 2"
"228376_at"	2.78893634374415e-11	2.84122092997804e-13	-12.706063143675	20.3429288868515	-2.38888235294117	"GGTA1P"	"glycoprotein, alpha-galactosyltransferase 1 pseudogene"
"242610_x_at"	2.82370141240921e-11	2.88625882043047e-13	12.6978742543637	20.3272505802662	1.38929411764706	""	""
"229686_at"	2.82370141240921e-11	2.8869667847037e-13	-12.6977465830416	20.3270060827219	-2.2795294117647	"P2RY8"	"purinergic receptor P2Y8"
"1555881_s_at"	2.86223407080546e-11	2.93217125662546e-13	-12.6896606113635	20.3115172371985	-1.17170588235294	"LZTS2"	"leucine zipper tumor suppressor 2"
"221004_s_at"	2.86223407080546e-11	2.93683276400889e-13	-12.6888340891946	20.3099335988332	-1.71558823529411	"ITM2C"	"integral membrane protein 2C"
"239156_at"	2.86292622792454e-11	2.94425508781122e-13	12.6875208346774	20.3074172088624	1.35194117647059	""	""
"213593_s_at"	2.86292622792454e-11	2.94926313050335e-13	-12.6866366698475	20.3057229079122	-1.92470588235294	"TRA2A"	"transformer 2 alpha homolog"
"219191_s_at"	2.86292622792454e-11	2.95566661164573e-13	-12.6855083899441	20.303560686976	-1.40823529411764	"BIN2"	"bridging integrator 2"
"226818_at"	2.86292622792454e-11	2.95848800873775e-13	-12.6850120638471	20.3026094883096	-2.69688235294117	"MPEG1"	"macrophage expressed 1"
"201251_at"	2.87296399122469e-11	2.97674555738234e-13	-12.681812014791	20.2964759889273	-1.60623529411765	"PKM"	"pyruvate kinase, muscle"
"223658_at"	2.87296399122469e-11	2.97937006497375e-13	-12.6813536714857	20.2955973920381	-1.73823529411765	"KCNK6"	"potassium two pore domain channel subfamily K member 6"
"227113_at"	2.87434489479447e-11	2.98605925970417e-13	12.6801873488079	20.2933615640034	1.63776470588236	"ADHFE1"	"alcohol dehydrogenase, iron containing 1"
"200003_s_at"	2.93878000521026e-11	3.06075435511834e-13	-12.6673432486985	20.2687293365558	-1.68035294117646	"MIR6805///RPL28"	"microRNA 6805///ribosomal protein L28"
"213245_at"	2.93878000521026e-11	3.06658476636717e-13	12.666354296442	20.2668319607175	3.21470588235295	"ADCY1"	"adenylate cyclase 1"
"215062_at"	2.93878000521026e-11	3.0691237000001e-13	-12.6659242480509	20.2660068473321	-2.05988235294118	""	""
"207540_s_at"	3.07406828982441e-11	3.21603486379435e-13	-12.6416442971028	20.2193879226128	-2.25188235294117	"SYK"	"spleen associated tyrosine kinase"
"226034_at"	3.2183328543771e-11	3.37284814916887e-13	-12.6169562090333	20.1719164786101	-1.73541176470588	"DUSP4"	"dual specificity phosphatase 4"
"225502_at"	3.21911320963957e-11	3.38413581673977e-13	-12.6152249398751	20.1685849019824	-2.15058823529411	"DOCK8"	"dedicator of cytokinesis 8"
"222998_at"	3.21911320963957e-11	3.39131035539064e-13	-12.6141276163898	20.1664730847764	-1.05647058823529	"MAF1"	"MAF1 homolog, negative regulator of RNA polymerase III"
"204820_s_at"	3.21911320963957e-11	3.39132914266556e-13	-12.6141247460713	20.1664675606206	-1.7905294117647	"BTN3A2///BTN3A3"	"butyrophilin subfamily 3 member A2///butyrophilin subfamily 3 member A3"
"241584_at"	3.22210490411546e-11	3.4003740826239e-13	12.6127447576349	20.1638115544343	2.91323529411765	""	""
"204232_at"	3.23456514980982e-11	3.41943970112496e-13	-12.6098482435071	20.1582360473084	-2.60723529411765	"FCER1G"	"Fc fragment of IgE receptor Ig"
"235385_at"	3.25549315721977e-11	3.44751813082807e-13	-12.605612592639	20.1500811075323	-2.76994117647059	"MARCH1"	"membrane associated ring-CH-type finger 1"
"213475_s_at"	3.26457065013045e-11	3.46310192423532e-13	-12.6032770586658	20.1455836046934	-1.92658823529411	"ITGAL"	"integrin subunit alpha L"
"214369_s_at"	3.32056793681049e-11	3.52857790816076e-13	-12.5935809838346	20.126905352566	-1.50964705882353	"RASGRP2"	"RAS guanyl releasing protein 2"
"221666_s_at"	3.32947475130122e-11	3.55296408463936e-13	-12.5900169742813	20.1200370411122	-2.08217647058823	"PYCARD"	"PYD and CARD domain containing"
"213230_at"	3.32947475130122e-11	3.55493639776723e-13	-12.5897298242329	20.1194836022676	-1.20888235294117	"CDR2L"	"cerebellar degeneration related protein 2 like"
"212053_at"	3.32947475130122e-11	3.55631139416536e-13	12.5895297347902	20.1190979541664	1.35470588235294	"LOC102724985///PDXDC1"	"pyridoxal-dependent decarboxylase domain-containing protein 1///pyridoxal dependent decarboxylase domain containing 1"
"232184_at"	3.33993695104517e-11	3.57359509165326e-13	12.5870213792135	20.114263014885	2.19029411764706	"ALS2"	"ALS2, alsin Rho guanine nucleotide exchange factor"
"203300_x_at"	3.35889704107104e-11	3.60703255417821e-13	-12.5822038958143	20.1049751357662	-2.28888235294117	"AP1S2"	"adaptor related protein complex 1 sigma 2 subunit"
"1552316_a_at"	3.35889704107104e-11	3.61338287569872e-13	-12.5812941709823	20.1032209314271	-2.69123529411765	"GIMAP1"	"GTPase, IMAP family member 1"
"221756_at"	3.35889704107104e-11	3.61752059361076e-13	-12.5807023007789	20.1020795890054	-1.63111764705882	"PIK3IP1"	"phosphoinositide-3-kinase interacting protein 1"
"209813_x_at"	3.35889704107104e-11	3.6184551571849e-13	-12.5805687147546	20.1018219807026	-2.16629411764706	"TARP///TRGV9///TRGC2"	"TCR gamma alternate reading frame protein///T cell receptor gamma variable 9///T cell receptor gamma constant 2"
"218051_s_at"	3.41659475661168e-11	3.68899034487145e-13	-12.570587583804	20.0825685135368	-1.95429411764705	"NT5DC2"	"5'-nucleotidase domain containing 2"
"210908_s_at"	3.41659475661168e-11	3.69310928423868e-13	-12.5700108134693	20.0814555826918	-1.52458823529412	"PFDN5"	"prefoldin subunit 5"
"229276_at"	3.43042335529467e-11	3.71433127816085e-13	12.5670495745187	20.0757410026489	2.789	"IGSF9"	"immunoglobulin superfamily member 9"
"225071_at"	3.46999129416178e-11	3.76352050743106e-13	12.560252301037	20.0626198678016	1.27894117647059	"NUS1"	"NUS1 dehydrodolichyl diphosphate synthase subunit"
"226211_at"	3.47396440436877e-11	3.77418355042533e-13	-12.5587908744017	20.0597981074341	-2.18064705882353	"MEG3"	"maternally expressed 3 (non-protein coding)"
"222784_at"	3.53449026205873e-11	3.84640458331037e-13	12.5490030602427	20.0408932306194	1.821	"SMOC1"	"SPARC related modular calcium binding 1"
"211911_x_at"	3.58719312157057e-11	3.91031934239792e-13	-12.5404974180065	20.0244559072766	-1.80558823529411	"HLA-B"	"major histocompatibility complex, class I, B"
"1552519_at"	3.60979351386302e-11	3.94155780114535e-13	12.5363921731177	20.0165194687556	1.50335294117647	"ACVR1C"	"activin A receptor type 1C"
"205213_at"	3.89612003879706e-11	4.26132562085165e-13	-12.4961975021594	19.9387110661109	-1.75505882352941	"ACAP1"	"ArfGAP with coiled-coil, ankyrin repeat and PH domains 1"
"236217_at"	3.9411278419912e-11	4.31776054385501e-13	12.4894270107414	19.9255865302567	1.99517647058824	"SLC31A1"	"solute carrier family 31 member 1"
"210589_s_at"	4.00262377100451e-11	4.39245406968944e-13	-12.4806047196885	19.9084766749554	-1.65070588235294	"GBAP1"	"glucosylceramidase beta pseudogene 1"
"208658_at"	4.01905383330653e-11	4.41783512357974e-13	12.4776419805967	19.902728758707	1.62870588235295	"PDIA4"	"protein disulfide isomerase family A member 4"
"223405_at"	4.02900150962729e-11	4.43613883638889e-13	-12.4755162308061	19.8986040352778	-2.31088235294117	"NPL"	"N-acetylneuraminate pyruvate lyase"
"1555486_a_at"	4.03426180596932e-11	4.44930931687152e-13	-12.4739922180678	19.8956465786403	-1.16970588235294	"PRR5L"	"proline rich 5 like"
"211645_x_at"	4.07245051279079e-11	4.50261346223381e-13	-12.4678712177116	19.8837656371056	-5.46241176470588	""	""
"205504_at"	4.07245051279079e-11	4.50820752703351e-13	-12.4672331698767	19.8825269291605	-1.52876470588235	"BTK"	"Bruton tyrosine kinase"
"202901_x_at"	4.07245051279079e-11	4.51377231047319e-13	-12.4665992695357	19.8812962266529	-2.56941176470588	"CTSS"	"cathepsin S"
"206296_x_at"	4.14204751271337e-11	4.59848713345591e-13	-12.4570472343961	19.8627455614663	-1.84670588235294	"MAP4K1"	"mitogen-activated protein kinase kinase kinase kinase 1"
"224356_x_at"	4.14747317952912e-11	4.61209637522397e-13	-12.4555296183018	19.8597972838423	-2.34582352941176	"MS4A6A"	"membrane spanning 4-domains A6A"
"217480_x_at"	4.20886857419059e-11	4.68806760252779e-13	-12.4471415497906	19.8434969576514	-2.52023529411764	"IGKV1OR2-118"	"immunoglobulin kappa variable 1/OR2-118 (pseudogene)"
"209909_s_at"	4.41366310939532e-11	4.92425148007525e-13	-12.4219304063679	19.7944558026822	-1.92311764705882	"TGFB2"	"transforming growth factor beta 2"
"44673_at"	4.48169739094959e-11	5.00835318860576e-13	-12.4132523839688	19.7775581460276	-2.51799999999999	"SIGLEC1"	"sialic acid binding Ig like lectin 1"
"229937_x_at"	4.49673197020572e-11	5.0333789954566e-13	-12.4106990259581	19.7725846420163	-2.92482352941176	""	""
"226530_at"	4.5905324445002e-11	5.14676980060104e-13	-12.3992912168033	19.7503549555984	-1.68176470588235	"BMF"	"Bcl2 modifying factor"
"225353_s_at"	4.59707770057117e-11	5.16251615573973e-13	-12.3977275159181	19.7473066934564	-3.0105294117647	"C1QC"	"complement C1q C chain"
"201422_at"	4.59951717080408e-11	5.17366814822955e-13	-12.396623026308	19.745153442091	-2.20823529411764	"IFI30///PIK3R2"	"IFI30, lysosomal thiol reductase///phosphoinositide-3-kinase regulatory subunit 2"
"208628_s_at"	4.60992859936931e-11	5.19381073106812e-13	-12.3946343049366	19.7412759850528	-1.08864705882352	"YBX1"	"Y-box binding protein 1"
"202307_s_at"	4.63980638815211e-11	5.23595892362113e-13	-12.3904984713511	19.7332107834533	-1.09976470588235	"TAP1"	"transporter 1, ATP binding cassette subfamily B member"
"219076_s_at"	4.65339650257403e-11	5.25980619769685e-13	12.388173579363	19.7286761893921	2.45329411764706	"PXMP2"	"peroxisomal membrane protein 2"
"244531_at"	4.68992741213159e-11	5.30967547893819e-13	12.383346632591	19.7192594502471	1.94894117647059	"NNT"	"nicotinamide nucleotide transhydrogenase"
"226684_at"	4.72164959083743e-11	5.35422541622168e-13	12.3790738379564	19.7109215323332	1.49770588235294	"ATG2B"	"autophagy related 2B"
"225492_at"	4.72477156628698e-11	5.36839422771737e-13	12.3777225670288	19.7082842253077	1.5734705882353	"TMEM33"	"transmembrane protein 33"
"208018_s_at"	4.72477156628698e-11	5.37504876859717e-13	-12.377089193316	19.7070479820506	-2.42123529411764	"HCK"	"HCK proto-oncogene, Src family tyrosine kinase"
"239161_at"	4.75690583705586e-11	5.4203060566727e-13	12.3728029256123	19.6986806546979	1.51800000000001	"FDX1"	"ferredoxin 1"
"210982_s_at"	4.76078876881623e-11	5.43343793642675e-13	-12.3715661096908	19.6962658395083	-2.94	"HLA-DRA"	"major histocompatibility complex, class II, DR alpha"
"240883_at"	4.85882526814355e-11	5.55421269792359e-13	12.3603331631323	19.674325988865	2.40858823529412	"PFKFB1"	"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 1"
"224857_s_at"	4.88285837810482e-11	5.59061608540213e-13	-12.3569966225971	19.6678063333252	-0.987411764705882	"POLR1D"	"RNA polymerase I subunit D"
"202960_s_at"	4.88868961314884e-11	5.60623390479072e-13	12.3555720224767	19.6650222466445	1.92311764705883	"MUT"	"methylmalonyl-CoA mutase"
"206264_at"	4.90931363998523e-11	5.63886413518194e-13	12.3526087435403	19.6592303737925	1.23452941176471	"GPLD1"	"glycosylphosphatidylinositol specific phospholipase D1"
"225679_at"	5.10937056844762e-11	5.87799558766082e-13	12.3314161768746	19.6177786789095	1.13229411764706	"NAA30"	"N(alpha)-acetyltransferase 30, NatC catalytic subunit"
"233958_at"	5.11265878362792e-11	5.89112946261654e-13	12.3302780417269	19.6155510584385	1.36611764705883	""	""
"243366_s_at"	5.11943307110966e-11	5.90896466964945e-13	-12.3287366779941	19.6125339762505	-1.88123529411765	"ITGA4"	"integrin subunit alpha 4"
"1554899_s_at"	5.11943307110966e-11	5.91766200446512e-13	-12.3279867675101	19.6110659931661	-2.38617647058824	"FCER1G"	"Fc fragment of IgE receptor Ig"
"218913_s_at"	5.16131721934984e-11	5.97551678070132e-13	-12.3230270290859	19.601355434512	-1.59617647058823	"GMIP"	"GEM interacting protein"
"236506_at"	5.16721064175537e-11	5.99179066643421e-13	-12.3216408115477	19.5986408780741	-1.45782352941176	""	""
"221745_at"	5.20349440752843e-11	6.04338170787482e-13	-12.3172717273912	19.5900836657393	-1.64717647058823	"DCAF7"	"DDB1 and CUL4 associated factor 7"
"236992_at"	5.32427804718419e-11	6.19339888067516e-13	12.3047819506304	19.5656091240112	1.775	""	""
"244261_at"	5.32699536251943e-11	6.2063027817556e-13	12.3037222017596	19.5635316382653	1.647	"IFNLR1"	"interferon lambda receptor 1"
"219630_at"	5.36484066889697e-11	6.26191221750305e-13	-12.2991809933933	19.5546277653835	-2.53711764705882	"PDZK1IP1"	"PDZK1 interacting protein 1"
"204301_at"	5.36484066889697e-11	6.27001954718823e-13	12.2985223953114	19.5533362629576	1.641	"KBTBD11"	"kelch repeat and BTB domain containing 11"
"228181_at"	5.48766202297646e-11	6.42360072191117e-13	12.2862090748231	19.5291806688989	2.27111764705883	"SLC30A1"	"solute carrier family 30 member 1"
"211981_at"	5.51851519448647e-11	6.46980930894527e-13	-12.2825635291366	19.5220256385039	-2.48670588235294	"COL4A1"	"collagen type IV alpha 1 chain"
"227425_at"	5.54677633945584e-11	6.51308716951193e-13	12.2791734074312	19.5153705286123	1.83405882352942	"REPS2"	"RALBP1 associated Eps domain containing 2"
"204183_s_at"	5.55970656746653e-11	6.53843863352717e-13	-12.2771982760818	19.5114925507721	-1.61641176470588	"GRK3"	"G protein-coupled receptor kinase 3"
"228410_at"	5.69027203703e-11	6.70239632710987e-13	-12.2646115249403	19.486768970177	-1.54811764705882	"GAB3"	"GRB2 associated binding protein 3"
"217647_at"	5.76630641744259e-11	6.80250139780608e-13	12.2570814219264	19.4719690666691	3.47570588235294	"DHODH"	"dihydroorotate dehydrogenase (quinone)"
"221804_s_at"	5.81694017286311e-11	6.87287307118349e-13	12.2518558464042	19.4616946510914	1.11864705882353	"FAM45A///FAM45BP"	"family with sequence similarity 45 member A///family with sequence similarity 45, member A pseudogene"
"235708_at"	5.8234261261949e-11	6.8911873866449e-13	12.2505049087611	19.459037945725	4.64358823529412	"KLB"	"klotho beta"
"221058_s_at"	5.83038828460732e-11	6.91503112803194e-13	-12.248751622147	19.4555896764449	-1.48005882352941	"CKLF"	"chemokine like factor"
"226086_at"	5.83038828460732e-11	6.92075353765002e-13	-12.2483317652194	19.4547638710831	-3.11858823529412	"SYT13"	"synaptotagmin 13"
"206856_at"	5.86213113353801e-11	6.96915452546815e-13	-12.2447947722951	19.4478062340795	-2.36688235294117	"LILRB5"	"leukocyte immunoglobulin like receptor B5"
"209134_s_at"	5.8674385216926e-11	6.98619566094538e-13	-12.2435554708566	19.4453680508853	-0.963999999999993	"RPS6"	"ribosomal protein S6"
"1563475_s_at"	5.87783178258203e-11	7.0093211197869e-13	12.2418786565788	19.4420688247952	2.08211764705883	"ETFBKMT"	"electron transfer flavoprotein beta subunit lysine methyltransferase"
"207988_s_at"	5.90466352266002e-11	7.06555781094141e-13	-12.2378245963692	19.4340908718549	-1.09117647058823	"ARPC2"	"actin related protein 2/3 complex subunit 2"
"206991_s_at"	5.90466352266002e-11	7.07744458734035e-13	-12.2369719378585	19.4324126865927	-2.13347058823529	"CCR5"	"C-C motif chemokine receptor 5 (gene/pseudogene)"
"1560469_at"	5.90466352266002e-11	7.08316141878878e-13	12.2365623843737	19.4316065813765	2.69505882352942	"NR5A2"	"nuclear receptor subfamily 5 group A member 2"
"212998_x_at"	5.90466352266002e-11	7.08451627044348e-13	-12.2364653727188	19.4314156349327	-3.70376470588235	"LOC101060835///HLA-DQB1"	"HLA class II histocompatibility antigen, DQ beta 1 chain-like///major histocompatibility complex, class II, DQ beta 1"
"223280_x_at"	5.94222697881695e-11	7.14450081890681e-13	-12.2321893086405	19.4229980315227	-2.30435294117647	"MS4A6A"	"membrane spanning 4-domains A6A"
"223512_at"	5.94222697881695e-11	7.16803144454433e-13	12.2305219787007	19.4197152444061	1.09	"SAR1B"	"secretion associated Ras related GTPase 1B"
"200680_x_at"	5.94222697881695e-11	7.17154734062063e-13	-12.2302733333868	19.4192256614994	-0.871647058823527	"HMGB1"	"high mobility group box 1"
"201887_at"	5.94222697881695e-11	7.17305863012198e-13	12.230166493034	19.4190152904943	0.98988235294118	"IL13RA1"	"interleukin 13 receptor subunit alpha 1"
"212733_at"	5.99795002264722e-11	7.25240714787175e-13	-12.2245892467778	19.4080317095301	-1.56647058823529	"RUBCN"	"RUN and cysteine rich domain containing beclin 1 interacting protein"
"225012_at"	5.99795002264722e-11	7.26226413350244e-13	12.223900806125	19.4066756719213	1.06752941176471	"HDLBP"	"high density lipoprotein binding protein"
"226291_at"	6.11438912348785e-11	7.41443070667114e-13	12.2133933262966	19.3859719364241	1.24564705882353	"ALS2"	"ALS2, alsin Rho guanine nucleotide exchange factor"
"225258_at"	6.17474415210656e-11	7.50333228846143e-13	-12.2073566245776	19.3740714693546	-1.62358823529411	"FBLIM1"	"filamin binding LIM protein 1"
"234980_at"	6.17474415210656e-11	7.51020550736326e-13	12.2068929790223	19.3731572834227	1.33829411764706	"TMEM56"	"transmembrane protein 56"
"204411_at"	6.24225232400831e-11	7.60373122595251e-13	-12.2006270531679	19.3608000627061	-1.19982352941176	"KIF21B"	"kinesin family member 21B"
"225105_at"	6.3748545577329e-11	7.77691447646611e-13	-12.1892308837179	19.3383134979958	-2.86035294117647	"C12orf75"	"chromosome 12 open reading frame 75"
"226804_at"	6.41686729547555e-11	7.85078292405003e-13	12.1844492354449	19.3288739479737	1.90635294117648	"FAM20A"	"family with sequence similarity 20 member A"
"210143_at"	6.41686729547555e-11	7.85164009268065e-13	12.184394021273	19.3287649328244	4.43223529411765	"ANXA10"	"annexin A10"
"35820_at"	6.48311518018136e-11	7.94455815404026e-13	-12.1784452162032	19.3170174782777	-1.97617647058823	"GM2A"	"GM2 ganglioside activator"
"239752_at"	6.58107263447142e-11	8.07663417966223e-13	12.1701114639753	19.3005533187267	2.01776470588236	"CECR2"	"CECR2, histone acetyl-lysine reader"
"224374_s_at"	6.65443514198898e-11	8.17883935147068e-13	-12.1637581548429	19.2879962242183	-2.30205882352941	"EMILIN2"	"elastin microfibril interfacer 2"
"211644_x_at"	6.83610104624634e-11	8.41462460745091e-13	-12.1494073840637	19.2596149065323	-3.53964705882353	"IGK///IGKC"	"immunoglobulin kappa locus///immunoglobulin kappa constant"
"229242_at"	6.88255863481626e-11	8.48439784154761e-13	-12.1452399532488	19.2513684843516	-1.84094117647059	"TNFSF15"	"tumor necrosis factor superfamily member 15"
"220974_x_at"	6.92262284560237e-11	8.54644795753379e-13	-12.1415633186233	19.2440915368099	-1.51570588235294	"SFXN3"	"sideroflexin 3"
"227742_at"	6.9688933412948e-11	8.61631805892142e-13	-12.1374560519266	19.2359603768471	-2.76517647058823	"CLIC6"	"chloride intracellular channel 6"
"221269_s_at"	7.04748655938975e-11	8.72638024820642e-13	-12.1310551019114	19.2232844371554	-2.12264705882352	"SH3BGRL3"	"SH3 domain binding glutamate rich protein like 3"
"227353_at"	7.14019389678367e-11	8.85423221219814e-13	-12.1237229879633	19.20875854397	-2.30670588235294	"TMC8"	"transmembrane channel like 8"
"215712_s_at"	7.19177223796256e-11	8.93134586113686e-13	12.1193531017142	19.2000981952805	1.80694117647059	"IGFALS"	"insulin like growth factor binding protein acid labile subunit"
